,0,1,2,3
0,-0.024390040524486928,0.11215328032714895,-0.07010022511117352,-0.2949610601707258
1,0.03076906351946736,0.2694699449313314,0.1314578531731016,-0.07654206376667162
2,0.043920873114441795,0.23401874216923874,-0.09483383586320933,-0.17944316699583085
3,0.08086646322410981,0.19284388513483988,0.2972805011233438,-0.1395570928478734
4,-0.17560793800660027,0.07115017130930879,-0.197163217022952,-0.10271020529436825
5,-0.1848044631663165,-0.18847237684879284,-0.1272230326747047,0.01699317300860367
6,0.06323559651990118,-0.08492257663364074,-0.22329200218299472,-0.09084590018592632
7,-0.0833192410505136,0.3065632509826834,0.0345369918471342,-0.1529772142294619
8,-0.1602706906534763,-0.2517588866981809,-0.020917779906060256,0.03460399306374688
9,0.22040813771473747,0.2080125101499034,0.033746118198134896,-0.1519532979890722
10,-0.07094652860495729,0.2538589884914714,0.046418219408496844,-0.12130174054565282
11,0.13982141411559534,0.1651082822122576,0.02285507895643412,0.19957129355951894
12,-0.06430993309062319,-0.24629519598844568,0.0038530687796992755,0.1614611557552841
13,-0.005566955072383239,-0.2524546705689315,-0.15863377721235694,0.035163898119817974
14,-0.15310966407133442,-0.19279270751668542,0.08011855889866197,0.08639555019271995
15,0.22688415883610344,-0.24346804388540608,0.15785542583721718,0.1260641561290126
16,0.08323765518775135,0.20327980251817754,0.03978672307239783,0.20391217526175376
17,-0.007331426233387973,-0.24009953098932318,0.12075699081276198,0.21423957852518588
18,-0.11641967595474598,0.2266825739027456,0.169564779964853,-0.09228831824426577
19,0.003304986856010512,-0.11262850289279668,-0.20837880042538928,-0.020943731502114694
20,-0.3019889642126257,-0.015596261587620031,0.020157752139356496,-0.2155280061435956
21,0.08895391546095778,0.1299364440833219,0.024580952027694943,0.25165475540402976
22,-0.03439977172432332,0.21664368107822335,-0.03990982741978343,0.1958497941868921
23,0.2287650051306592,0.04729370939054004,0.048198082298175675,-0.18691731020456573
24,0.19425045039241645,0.1845386769020551,0.09702187225125648,-0.1541895140699104
25,0.10049707169528792,0.16365596901392956,-0.05753739344193631,-0.18864860721288587
26,-0.078742770257565,-0.24360822816993433,-0.1267778539833353,-0.09271522235260304
27,-0.03216544836151123,0.17462817634350472,-0.0720850784755543,-0.3183762562080796
28,0.20784831561195116,-0.19962838631104193,0.22093517560382805,0.020617321876883785
29,-0.2891425634608496,0.03466280899838349,0.04279204990660702,-0.004342337066475232
30,0.3505676649333893,-0.11708447677513653,-0.011659191927654506,-0.04453578777139441
31,-0.16206183875050953,-0.1915380937177097,-0.10357287209354128,0.11966357313029889
32,0.24719589270101558,0.1625596090653695,0.2019447635364263,-0.0654791330381542
33,0.0346203095381605,0.1797365305524921,-0.050903872843340484,0.18774234959845515
34,-0.10819919765611692,0.2437114161955618,-0.1053330891568742,-0.12975476690893
35,0.3354377723331549,-0.11681424555350031,0.04989887339646301,0.017520516324656506
36,-0.17555278991035891,0.07222442313329032,-0.19358827566244668,-0.10311603909113316
37,-0.02613587493201517,0.05907460320478635,-0.2341662478353041,-0.0064961128108647044
38,-0.0629453544085267,-0.24546736142535736,-0.15048486396442537,-0.012820250725615448
39,-0.16454410377368658,-0.19320823663548375,-0.12852193877559895,0.0739941113415931
40,0.12553334054740245,0.26412353811500305,-0.017699470174797796,-0.12849462573208273
41,0.25263368939026726,-0.051055932221633994,0.11607995974684886,-0.16472315710666882
42,0.04250900797716637,0.18521426705037808,0.11546615448352918,0.23364344627977182
43,0.27656234252265816,-0.09816689099374731,0.16951414872335718,-0.051126895606768676
44,0.07392692718295267,-0.057989431089068996,0.087780885359028,-0.23736738680563943
45,-0.1536112257438903,-0.07017335851038572,-0.1333710783743165,-0.10362634735544389
46,0.008693734479385882,0.2374724257133819,-0.09622088556917545,-0.12295572701963645
47,-0.214504280382453,-0.006912881742735716,-0.18045292078401326,-0.05251839293355334
48,-0.014638009809133377,-0.11414407657148834,0.284978977586232,-0.036114235401574886
49,0.16712084140640496,0.059285173562397216,0.28993766211260624,-0.08132646292363822
50,-0.031137341009575336,-0.12953544893046795,-0.21438288121278434,-0.1384318280106531
51,0.04035611754066197,-0.1716812042749734,-0.22721699333796108,0.02066517145236984
52,-0.06018031019350512,-0.007634546870150848,0.20147540347959567,-0.21868345034795628
53,0.022598044340731125,-0.014871069653289671,-0.2731918371201176,-0.1762137101776488
54,0.28853352714931163,-0.083801634782322,0.22986682995995025,-0.09477220124626982
55,-0.2211770391845204,-0.15896324445678872,-0.15532334727499725,-0.06033268826715846
56,-0.10937441873739216,-0.25416654683565165,0.14073450005718963,0.051450364651069606
57,0.06710001144164789,-0.3662203563774652,0.0380313827210529,0.03724019720135792
58,0.166563779442416,0.08256323184744883,0.10825248747330717,0.22905261903970162
59,-0.015260989422221323,-0.27263276067881775,0.07869934150936878,0.1471519504848939
60,-0.12973289624231032,-0.21338082386533347,-0.06599939806200808,0.023874519403408425
61,0.0519834445427062,-0.1002173996057812,-0.2048024667448239,-0.09129010735206351
62,0.31500204202310567,0.11594475328350617,0.1376980184721368,-0.1423410852576914
63,-0.00012484118104820339,0.14251047420133647,0.2522536907473219,-0.11104603917776608
64,-0.23162218285106376,-0.1167752109724304,-0.13062421074635397,-0.014278772367995556
65,-0.08324729400327706,-0.11885781012329982,0.08534810331683852,-0.17541433208336188
66,0.08953618332349944,-0.046724745563690794,-0.18066433992439265,-0.17667381504208732
67,0.07164734832795303,-0.09560583483202123,0.2652642982651891,0.09283963524645156
68,0.13374582697283974,0.10706654713208617,0.11731114377085726,0.24504193712867725
69,-0.0006996183647465207,0.15875839295790092,-0.20845243689275209,-0.005383932276709983
70,-0.10164864267756687,0.2653686360969318,0.010611061601046707,-0.07849756523630139
71,0.006793303265194952,0.06082988468209049,0.08252645982090932,0.266390246633766
72,0.053709978573778704,-0.30025792721230193,0.1882174850176918,0.15888816938161343
73,0.14871371477015585,0.02803321305344752,0.09219850944324412,0.250550915686362
74,-0.12108541309669628,0.11993591846407611,0.21838835393877512,-0.10258679833346666
75,0.1401440997810188,-0.31703599235980906,-0.07579571816891174,0.0402337976627036
76,-0.1766166502671578,0.12306932196759583,0.150965626962409,-0.06825329486873848
77,0.10454423170842207,0.2595843353246614,-0.002398402558613892,-0.1375168300986931
78,-0.045427564372351265,-0.13617134744851214,0.050417233624319976,-0.23552029102656763
79,0.1245318911602886,0.025109421233314163,0.055789409876642264,0.26394719977477277
80,-0.2442580848724637,-0.0007431967580043723,-0.17143769620278035,-0.036198546534438866
81,-0.23922970405905017,-0.005774272004584596,0.2206601702330439,-0.10346793445811106
82,-0.08724382729632259,0.044237763434835584,-0.2651946706892214,0.011041243904024148
83,0.050940537078239916,-0.2343450001077013,-0.06943118456830205,0.11044537351717254
84,0.12644142196186745,0.063020518187106,0.04773055334379169,0.2369671640012334
85,-0.01599470754214464,-0.18767740095917604,-0.15500485853637236,-0.05686331416792536
86,-0.07311442370497998,0.06279023947316553,0.2168426689630818,-0.13780706815048974
87,0.13253362239065403,0.10763200814586103,0.11698395607036395,0.24461875806210534
88,0.07248348661491984,0.12032157281210536,0.12547793159614665,0.24236623666003101
89,-0.2343511375315997,0.1766097995020504,0.10216398438350628,-0.08419560415548354
90,0.1589124301521563,0.04084193988600429,-0.22237541704037136,-0.026720157557679865
91,-0.1256901656832777,0.15956582266932984,-0.22405841478074048,-0.054378914954570354
92,0.04514592323982991,-0.13997850062995254,0.3160789445954601,0.09421948803772484
93,0.12176263046492551,-0.25483099304446344,-0.0775470140089509,0.019729627059710136
94,0.10074092753400012,-0.2696238519298992,-0.06580465331606257,0.09393713475735484
95,-0.12335730563859508,0.04146779639853099,-0.19108311541087414,-0.1789077724694944
96,0.26599143114024915,0.06372235323996599,0.13659514630081834,-0.18591669333402017
97,-0.033499799600646724,0.21485273670037702,-0.03906184532011133,0.19467882509382808
98,0.14636568101627104,0.1346705803709064,0.028097321469079548,0.21786719935816834
99,-0.07289914871491593,-0.2628734551833317,-0.17130668958109846,0.004020320659797689
100,-0.000890769887282408,0.20899977249878027,-0.010901699788838372,0.17891381262102057
101,-0.053510602135428006,0.14088761442571848,0.0273325232474982,0.22406872322710553
102,0.04629803993129615,-0.17033163095906256,-0.11828043292393696,0.20935258860504535
103,0.21595128583250162,-0.09239210626783248,0.12889853351458214,-0.2830492464762893
104,0.11101121520076404,-0.32407507330516505,0.03069388537755577,0.10316185377331759
105,-0.14770827910356285,0.27956515401740895,-0.029790072976025973,-0.1333785861671077
106,0.08256456983895336,-0.2998718927735422,0.016086412172306167,-0.09726414041108336
107,-0.021461005000014657,0.3141455344974691,0.12468628936933054,-0.15769447791854221
108,-0.2136612840642396,-0.11253908562829594,-0.003282499359441131,0.1370935143957965
109,0.16540932056452493,0.11849830196544948,0.12055479026945214,0.23045564408372513
110,0.03195220557286295,-0.15968430319955615,-0.15422074905115496,-0.18528082102258728
111,0.11281847137552235,0.18545444327280364,0.2341775737535421,-0.09004519235101903
112,0.014358982057678066,-0.11980303500727223,-0.20958559468685603,-0.008826623768785452
113,-0.15421003337881264,-0.011196159305571102,-0.22509564798495324,-0.15903720238197303
114,0.031039771593757495,-0.18789458932242695,0.27331005276808,-0.16135504442498044
115,-0.221754749334689,-0.008476594607710448,-0.04624951334626371,0.12952497809937644
116,0.02673643563205536,0.2769906614354126,0.1480409667278551,-0.18658895826178928
117,-0.22998995648617043,-0.19813041536131695,-0.024636270299710106,-0.04635101647871207
118,0.09302063958098274,0.1825129743163954,0.05628045392699452,0.21089942171553666
119,0.16506624644669943,0.0005392568689920926,-0.1597078483332496,-0.15928195499498904
120,-0.06917726564619367,-0.27442684670125483,0.02098177468241616,0.1353112816009795
121,-3.6762263341126186e-05,0.20357375355836235,-0.01177775543554006,0.18086689196918912
122,-0.16558642655528813,0.035484495774808444,-0.2027958884286902,-0.1258527581670046
123,-0.05875191029321892,0.28500833373782936,0.047655363881941186,-0.09534615494887887
124,-0.011226313570690765,0.19541612209345405,0.05453394796137728,0.21055663208478528
125,-0.19644560929284763,-0.06610588112159903,0.15305393345105672,0.0676194847253991
126,-0.13675238622944655,-0.03327111905454504,-0.2726394429015202,-0.0850972883746651
127,0.1611519466205201,0.025201130874498313,0.04488971077391536,0.23477833874338583
128,-0.0008860328050864552,0.20912933404426595,-0.010943348436230677,0.17907659720957692
129,0.014158614696847422,-0.183574909305194,0.17718820163691362,-0.28762272871996064
130,-0.16770360092780742,-0.05298344852036891,-0.13964957749345336,-0.09594897998807665
131,0.012103603631077998,-0.19855802871433398,0.23746146339566554,-0.2069430697374963
132,0.036653533535098384,0.24564092420087322,0.1315982713644231,-0.11472359410403546
133,-0.2697354864187734,0.05997751374182324,-0.02423128030926823,-0.20212448825215326
134,-0.18091083478558156,0.1796999885637485,-0.10310303513515894,-0.1307845623123538
135,0.16427399143327126,0.06187169299788185,-0.0061693169397926285,0.20926477619068584
136,-0.015081416683472309,0.1469515573406768,-0.188683449436951,-0.09203686054025881
137,0.10493973887429056,0.15047859888711543,0.13159040507925573,0.23991982726764327
138,0.07074239073416308,0.1452019263560919,0.08958914469053542,0.24736508122611928
139,-0.1751402554580251,0.1275493322177422,-0.23792685430374186,-0.062393318338166845
140,0.2281119700562044,-0.22876619714654703,0.2506900039550152,0.02756990349438157
141,-0.1932242037029054,0.05139173122809068,0.14918885062880932,-0.16980469643192758
142,0.10071688176206997,-0.25674518407728014,-0.07575588277217507,0.006729035814767646
143,0.22230551724365175,0.005997707606391652,-0.14654919056556903,-0.14981794930773404
144,0.1981006714133963,0.05031098729702667,0.03343346127764563,0.26282802215024037
145,0.30820227156208746,-0.15128035460045086,0.04036656066263914,-0.026180071406903815
146,0.051549306824989705,0.21973244067864214,0.03437108886666043,0.20468183364103612
147,-0.18091356745918627,0.1429549586989605,-0.10907750974492197,-0.15347199440128442
148,0.2850477741501066,0.05958185275794948,-0.019159483973017158,-0.07711091539310502
149,0.06297105871870913,0.002965669426895747,0.20419890208847855,-0.15058424895777475
150,-0.21823044434298758,-0.05835214695924389,0.14233610456021595,-0.04454445473833609
151,-0.25230805026049047,-0.0633336157325468,-0.11684729018533056,0.06615639239149312
152,0.19265445728548514,-0.2934601730734777,0.02650640981089396,0.05427178024438552
153,0.16134841906955177,-0.14913494810465222,0.28454332849580066,0.06226986124694467
154,-0.010432708726536672,0.19478317527868672,0.05486738876550556,0.21052361857293078
155,-0.23413661749095205,0.004043068742658038,-0.07767638312452355,0.033242298779205225
156,-0.12643538596063064,-0.03808691239184742,-0.1956844468869611,-0.011142857495036285
157,0.046538496265065975,0.1865762324821494,0.11704798842771245,0.22990774905348876
158,-0.04247034589191716,0.11183022263926026,0.2995092718360083,0.049798697889947334
159,0.14953122170288283,0.10918613672797634,-0.005192054073676095,0.22518322453150494
160,0.05671178823861918,0.1567726707802363,-0.0555251891878805,-0.22543931856784027
161,-0.07592005704759354,0.06265829767303671,-0.1975722767521488,-0.18866789929571928
162,-0.1456446917661859,0.07946918650228638,-0.17458184242041488,-0.09619626318699172
163,0.22613407223867638,-0.11925840164318421,0.12522803736387325,-0.0974359492272558
164,0.039827972177065636,0.18810719207564422,0.1138645632402508,0.2346344598030227
165,0.11172311369831067,0.15502246809252151,0.09896614904678089,0.22210428700527632
166,-0.14246071816809291,0.10613452036849977,-0.21973786784728547,-0.0761047477616847
167,0.19910792048958248,-0.20329018718710914,0.22341077084424585,0.026308790035636354
168,-0.04892594708031457,-0.14672983308394114,0.011142435809227101,-0.33232983403740396
169,-0.04625378185194108,0.13329685292481525,0.031200564107139575,0.22109137263865283
170,0.11480107721550069,0.029278311122055967,0.21040241944984053,-0.12412201471913469
171,-0.1770547445979219,-0.24666814945123336,-0.026917220720003524,0.03835859110416224
172,0.08229745226778866,-0.10522448060977446,0.26608278543051733,0.09900038649299013
173,-0.1265783602469202,-0.24200872918779806,-0.036227021591622326,0.1528139138415282
174,0.12404861051733466,0.16065277037357528,-0.01367677564470335,0.21280517341659655
175,0.0019323683976976104,0.07609883480793667,-0.03479386020050992,0.2139815038251555
176,-0.15368275848355117,0.08874410322250986,-0.25758121438553666,-0.09478886907222302
177,-0.06611497727896741,0.1892262006274287,-0.26489050643917544,-0.0744934552394671
178,0.026582712295824793,-0.2567513855458826,-0.10830038448044388,0.07193393696011828
179,0.16216663883928434,0.08557589265693082,-0.0022470142725654067,0.21428672156648898
180,0.009716639128747937,0.2302169481451282,-0.11919792588836459,-0.25805980255454025
181,-0.11876119175752413,0.23968404921009026,-0.06497433680133412,-0.08436142818963414
182,-0.20138293217846712,0.002770397483258686,-0.20669775579195038,0.019456179765456653
183,-0.06590649079822311,-0.07245999674914416,0.3039689343926948,0.08500744424284717
184,-0.007487549048941248,-0.007741357572659106,-0.2691199006436594,-0.08454711307631069
185,-0.2094249786981347,0.13823745395099896,-0.06419709408535078,-0.23762464866525557
186,0.009984268572790696,0.19372254753229737,-0.10106657340673213,-0.14947604760756214
187,-0.1636449294792822,0.21754124221664634,0.05263778039604601,-0.20112724050048095
188,0.045636966323900026,0.14172110447290973,-0.036344230622379035,0.2350639968051045
189,0.0979550744867786,0.12123466513726311,-0.08578792427668802,-0.19719825948822856
190,0.02487935554031092,0.00541802061767166,0.2998573971497484,-0.1320018107895257
191,-0.022981207318157056,-0.14515583142182126,-0.23466458486702843,-0.030510051147437888
192,0.14414413746006324,0.1026018035544134,0.12069640661904568,0.2497485910351005
193,0.21925481427121424,-0.2512612922174951,0.06556630505584993,0.13296381358991016
194,0.15900248095324118,0.1206466987384367,0.11880376089264565,0.22594976574879555
195,0.11714873553358057,-0.11368596683809341,-0.06644506304377804,-0.18117372259173395
196,0.11996464714299976,0.03624968398463768,0.08484882452783207,0.2569278479877333
197,0.004568552441223155,-0.28064352235490664,-0.040083211626210084,0.0038104498836816943
198,0.13879467334291826,-0.2971475104482749,0.08391650644846124,0.12212349749862882
199,-0.009132176797279973,0.218632640806361,0.019877366971843762,0.19686137448459642
200,-0.10674107388558464,-0.188142019638891,0.18662264891022995,0.10308324375347451
201,0.10494909816846934,0.07977339748815593,-0.1928838892351735,-0.11935162359732845
202,-0.04362276030904921,-0.25944007893625065,0.12561876516968062,0.16647926511662545
203,-0.20599330714290037,0.03564739515409992,-0.1444169720441574,0.04028369092748095
204,-0.06962785776969288,0.1466202831126967,-0.19102568453291527,-0.05762449120465674
205,0.20224549946003115,0.05772027839334774,-0.16507469545787673,-0.10803685390461754
206,0.2626096411688069,-0.062124225851004744,0.31476957983258297,-0.06910919866500638
207,-0.23664466765629383,0.026951107640429513,-0.15945670565574513,-0.03608963830009617
208,-0.2020927259017311,-0.20688568193442347,0.0493811059690389,0.0879661659439726
209,0.12308514043934689,-0.27636678965455913,0.03107783465872088,0.10987497038269013
210,-0.1431696467378467,0.18770652128693877,-0.10716341198692603,-0.1508958054184264
211,-0.17839718013844683,0.20517571989462502,-0.04631064529043508,-0.1937531692690757
212,0.10191873127419583,0.18431911847511387,0.09976477268006191,0.22889115864264115
213,0.002040542858062587,0.11258053864282301,0.10485830802184751,0.25617039740641423
214,-0.19018251800882435,-0.0893531562071717,-0.13266320068523338,-0.13000567838876334
215,0.06730974663075161,-0.18849400593147783,0.20894956570390805,-0.17380621477370478
216,0.3096933280967367,0.09156369871172183,0.26902594785984757,-0.0858799707661848
